chat_id,timestamp,duration_min,num_turns,customer_sentiment,primary_intent,resolution_status,tenure_months,product_tier,churned_30d
CHT001588,2024-07-08 11:00:00,7,18,neutral,technical_issue,resolved,12,Standard,0
CHT001589,2024-06-03 09:00:00,15,7,satisfied,cancellation_request,resolved,31,Standard,0
CHT001590,202412241500,19,6,satisfied,general_enquiry,unresolved,18,Standard,0
CHT001591,07-30-2024 01:00 PM,7,6,frustrated,general_enquiry,resolved,7,Premium,0
CHT001592,202406291700,5,6,neutral,technical_issue,unresolved,1,Basic,0
CHT001593,2024-09-24 10:00:00,22,14,neutral,general_enquiry,resolved,30,Standard,0
CHT001594,202403311400,6,3,neutral,billing_query,resolved,7,Basic,0
CHT001595,10/07/2024 05:00,3,17,neutral,billing_query,resolved,3,Standard,0
CHT001596,202410041300,6,8,satisfied,general_enquiry,unresolved,6,Standard,0
CHT001597,202405252100,7,4,confused,general_enquiry,resolved,15,Premium,0
CHT001598,2024-11-20 09:00:00,28,2,confused,billing_query,resolved,12,Premium,0
CHT001599,2024-02-14 03:00:00,2,12,satisfied,general_enquiry,resolved,12,Basic,0
CHT001600,202411280000,39,12,frustrated,cancellation_request,resolved,9,Standard,1
CHT001601,2024-02-23 15:00:00,6,7,frustrated,refund_request,escalated,50,Basic,1
CHT001602,2024-11-20 14:00:00,14,14,angry,technical_issue,,12,Standard,1
CHT001603,202412070900,23,11,neutral,refund_request,resolved,21,Standard,0
CHT001604,202404180700,10,5,neutral,general_enquiry,resolved,18,Premium,0
CHT001605,2024-10-09 12:00:00,5,6,neutral,refund_request,unresolved,3,Standard,1
CHT001606,2024-04-10 15:00:00,49,1,,technical_issue,unresolved,1,Basic,0
CHT001607,202406281400,9,18,frustrated,billing_query,resolved,31,Basic,0
CHT001608,202411262200,8,10,neutral,general_enquiry,resolved,6,Basic,0
CHT001609,04/01/2024 11:00,60,1,neutral,technical_issue,resolved,28,Basic,0
CHT001610,09-16-2024 09:00 AM,8,7,frustrated,cancellation_request,resolved,20,Premium,0
CHT001611,12-03-2024 08:00 AM,2,19,angry,billing_query,escalated,11,Basic,1
CHT001612,31/07/2024 21:00,43,18,satisfied,general_enquiry,resolved,1,Basic,0
CHT001613,2024-01-03 13:00:00,5,5,angry,billing_query,escalated,13,Standard,0
CHT001614,08/01/2024 00:00,58,5,satisfied,cancellation_request,escalated,12,Basic,1
CHT001615,07-10-2024 04:00 PM,14,8,neutral,refund_request,resolved,4,Basic,0
CHT001616,202406200500,11,19,frustrated,billing_query,,22,Standard,1
CHT001617,202405031700,4,7,satisfied,cancellation_request,resolved,4,Premium,1
CHT001618,202404081900,19,11,neutral,general_enquiry,resolved,14,Standard,0
CHT001619,202401271800,5,15,neutral,general_enquiry,escalated,15,Standard,0
CHT001620,202403062000,18,2,satisfied,technical_issue,resolved,84,Basic,0
CHT001621,03-29-2024 12:00 PM,13,18,neutral,general_enquiry,escalated,43,Standard,0
CHT001622,202409210500,35,9,confused,general_enquiry,unresolved,16,Basic,0
CHT001623,28/04/2024 03:00,6,5,confused,cancellation_request,resolved,25,Standard,0
CHT001624,202409150300,4,8,frustrated,billing_query,unresolved,24,Premium,0
CHT001625,17/11/2024 08:00,7,17,frustrated,billing_query,resolved,5,Basic,0
CHT001626,2024-06-14 06:00:00,16,2,satisfied,technical_issue,unresolved,55,Premium,0
CHT001627,202402170000,39,4,frustrated,cancellation_request,resolved,14,Standard,1
CHT001628,06/01/2024 20:00,8,7,neutral,technical_issue,unresolved,10,Basic,0
CHT001629,2024-01-15 19:00:00,10,2,neutral,billing_query,unresolved,37,Standard,0
CHT001630,2024-10-19 12:00:00,13,10,satisfied,billing_query,resolved,42,Premium,0
CHT001631,03-07-2024 02:00 PM,6,5,neutral,technical_issue,resolved,71,Standard,0
CHT001632,05/04/2024 07:00,4,12,frustrated,technical_issue,resolved,8,Standard,0
CHT001633,01/06/2024 06:00,11,18,frustrated,technical_issue,unresolved,25,Premium,0
CHT001634,2024-07-12 08:00:00,23,1,neutral,refund_request,resolved,10,Standard,0
CHT001635,20/05/2024 02:00,9,16,frustrated,refund_request,resolved,8,Basic,1
CHT001636,2024-11-17 00:00:00,24,14,angry,technical_issue,resolved,13,Premium,0
CHT001637,2024-02-26 14:00:00,3,4,confused,general_enquiry,escalated,10,Standard,0
CHT001638,02-24-2024 04:00 AM,11,16,angry,billing_query,unresolved,7,Standard,0
CHT001639,2024-05-14 05:00:00,2,10,,technical_issue,unresolved,12,Basic,0
CHT001640,02-09-2024 03:00 PM,15,7,neutral,billing_query,unresolved,50,Basic,0
CHT001641,2024-04-16 12:00:00,5,12,neutral,refund_request,resolved,41,Standard,0
CHT001642,202409080000,22,18,confused,technical_issue,escalated,5,Standard,0
CHT001643,2024-02-07 15:00:00,1,7,satisfied,refund_request,unresolved,1,Standard,0
CHT001644,202404172100,28,16,satisfied,billing_query,resolved,16,Standard,0
CHT001645,202407111000,3,8,neutral,technical_issue,escalated,58,Basic,0
CHT001646,03-23-2024 05:00 AM,7,12,frustrated,cancellation_request,resolved,2,Basic,0
CHT001647,2024-01-06 05:00:00,5,19,frustrated,refund_request,resolved,35,Premium,0
CHT001648,03-01-2024 10:00 AM,21,13,frustrated,billing_query,resolved,1,Premium,0
CHT001649,2024-09-04 19:00:00,14,7,neutral,technical_issue,unresolved,5,Premium,0
CHT001650,03-22-2024 04:00 PM,23,4,satisfied,cancellation_request,resolved,2,Premium,0
CHT001651,2024-03-03 06:00:00,16,5,frustrated,refund_request,resolved,84,Standard,0
CHT001652,01/10/2024 00:00,8,10,neutral,cancellation_request,unresolved,26,Standard,0
CHT001653,2024-04-20 11:00:00,5,9,neutral,cancellation_request,resolved,14,Basic,1
CHT001654,04-21-2024 12:00 AM,19,13,neutral,general_enquiry,resolved,16,Premium,0
CHT001655,2024-03-11 07:00:00,18,6,neutral,refund_request,unresolved,9,Basic,0
CHT001656,12-20-2024 04:00 AM,6,5,frustrated,cancellation_request,resolved,1,Standard,0
CHT001657,20/05/2024 15:00,5,12,neutral,billing_query,unresolved,5,Standard,0
CHT001658,02-17-2024 11:00 AM,15,15,satisfied,general_enquiry,resolved,4,Standard,0
CHT001659,202408272300,34,10,neutral,refund_request,resolved,61,Standard,0
CHT001660,202408111600,12,5,satisfied,technical_issue,resolved,9,Premium,0
CHT001661,08/04/2024 08:00,10,17,angry,refund_request,resolved,31,Basic,0
CHT001662,04-11-2024 09:00 PM,9,16,confused,refund_request,resolved,31,Premium,0
CHT001663,07-20-2024 03:00 AM,3,7,neutral,billing_query,resolved,6,Standard,0
CHT001664,202403250600,31,18,frustrated,billing_query,resolved,15,Standard,0
CHT001665,202408091400,10,4,confused,refund_request,unresolved,18,Standard,0
CHT001666,11-01-2024 11:00 PM,6,4,neutral,cancellation_request,unresolved,2,Premium,0
CHT001667,2024-06-12 19:00:00,3,13,neutral,technical_issue,resolved,7,Basic,0
CHT001668,202411061200,22,16,angry,technical_issue,resolved,1,Basic,0
CHT001669,04-12-2024 06:00 PM,23,17,angry,refund_request,resolved,30,Standard,0
CHT001670,2024-07-10 20:00:00,13,10,neutral,technical_issue,resolved,53,Standard,0
CHT001671,2024-08-18 05:00:00,19,7,satisfied,billing_query,unresolved,23,Premium,0
CHT001672,202409180800,10,16,satisfied,technical_issue,unresolved,30,Standard,0
CHT001673,05-30-2024 07:00 PM,4,6,neutral,general_enquiry,resolved,10,Basic,0
CHT001674,2024-07-22 00:00:00,33,4,satisfied,technical_issue,escalated,7,Premium,0
CHT001675,202404021000,24,11,neutral,billing_query,escalated,45,Standard,0
CHT001676,05/04/2024 11:00,5,14,satisfied,refund_request,unresolved,3,Basic,0
CHT001677,02-07-2024 06:00 AM,25,16,angry,technical_issue,unresolved,10,Premium,0
CHT001678,07-09-2024 04:00 AM,29,11,angry,billing_query,resolved,1,Basic,0
CHT001679,03-03-2024 12:00 AM,13,14,angry,refund_request,resolved,28,Premium,0
CHT001680,12-18-2024 12:00 AM,8,13,frustrated,billing_query,escalated,7,Basic,0
CHT001681,04-19-2024 02:00 PM,17,1,angry,billing_query,resolved,18,Basic,0
CHT001682,2024-04-29 17:00:00,13,7,frustrated,billing_query,escalated,29,Standard,0
CHT001683,16/07/2024 09:00,7,7,angry,refund_request,,4,Basic,0
CHT001684,2024-09-26 06:00:00,32,17,neutral,billing_query,resolved,59,Standard,0
CHT001685,2024-10-14 08:00:00,23,15,frustrated,refund_request,resolved,19,Premium,1
CHT001686,202410202000,15,9,satisfied,technical_issue,unresolved,21,Standard,0
CHT001687,12-15-2024 01:00 PM,9,10,neutral,cancellation_request,unresolved,47,Basic,1
CHT001688,12/06/2024 06:00,34,7,satisfied,refund_request,resolved,19,Standard,0
CHT001689,202401261500,7,5,angry,technical_issue,resolved,9,Standard,1
CHT001690,202401240800,18,9,neutral,billing_query,resolved,11,Basic,1
CHT001691,202403020300,7,4,neutral,billing_query,resolved,24,Basic,0
CHT001692,03-28-2024 07:00 PM,39,4,neutral,technical_issue,resolved,1,Basic,0
CHT001693,29/10/2024 12:00,8,4,satisfied,billing_query,unresolved,31,Standard,0
CHT001694,10-22-2024 12:00 AM,9,1,frustrated,cancellation_request,unresolved,11,Basic,0
CHT001695,2024-01-10 20:00:00,10,18,angry,cancellation_request,resolved,11,Basic,1
CHT001696,24/08/2024 09:00,6,19,angry,refund_request,resolved,8,Premium,1
CHT001697,2024-07-25 01:00:00,54,6,confused,cancellation_request,unresolved,10,Basic,0
CHT001698,2024-06-21 20:00:00,20,11,satisfied,technical_issue,unresolved,12,Premium,0
CHT001699,2024-02-05 15:00:00,13,11,confused,cancellation_request,unresolved,12,Premium,1
CHT001700,07-31-2024 11:00 PM,7,6,frustrated,general_enquiry,resolved,13,Basic,1
CHT001701,05-20-2024 10:00 AM,19,10,satisfied,billing_query,unresolved,1,Standard,1
CHT001702,07-23-2024 02:00 AM,5,15,neutral,billing_query,unresolved,2,Premium,0
CHT001703,2024-09-09 19:00:00,4,19,confused,general_enquiry,resolved,3,Basic,0
CHT001704,202407200900,6,2,frustrated,refund_request,unresolved,14,Premium,0
CHT001705,2024-09-09 20:00:00,23,8,neutral,billing_query,unresolved,29,Premium,0
CHT001706,2024-07-10 19:00:00,24,3,frustrated,general_enquiry,unresolved,11,Basic,0
CHT001707,2024-01-15 07:00:00,13,18,neutral,general_enquiry,resolved,23,Standard,0
CHT001708,2024-01-06 04:00:00,10,7,angry,refund_request,resolved,4,Premium,0
CHT001709,202406142200,11,10,frustrated,general_enquiry,escalated,1,Premium,0
CHT001710,2024-04-25 05:00:00,20,15,neutral,technical_issue,resolved,48,Basic,0
CHT001711,04-07-2024 11:00 PM,2,12,frustrated,technical_issue,resolved,16,Premium,1
CHT001712,2024-10-02 00:00:00,16,9,confused,technical_issue,unresolved,3,Standard,0
CHT001713,2024-05-12 01:00:00,22,11,frustrated,general_enquiry,escalated,22,Basic,0
CHT001714,2024-01-25 09:00:00,22,18,angry,general_enquiry,escalated,36,Standard,0
CHT001715,202405151000,15,3,confused,cancellation_request,resolved,5,Premium,0
CHT001716,18/05/2024 22:00,19,6,angry,general_enquiry,escalated,8,Basic,0
CHT001717,202403111800,43,19,neutral,general_enquiry,resolved,1,Basic,0
CHT001718,03-02-2024 04:00 AM,7,17,neutral,technical_issue,resolved,23,Basic,0
CHT001719,202403161800,11,10,frustrated,refund_request,unresolved,23,Basic,1
CHT001720,2024-11-22 14:00:00,10,8,frustrated,billing_query,escalated,14,Basic,0
CHT001721,24/09/2024 16:00,31,2,confused,billing_query,resolved,8,Standard,0
CHT001722,202410221500,9,15,satisfied,refund_request,unresolved,21,Basic,0
CHT001723,202405231000,6,18,satisfied,technical_issue,resolved,84,Basic,0
CHT001724,04-25-2024 02:00 AM,6,11,confused,refund_request,resolved,9,Premium,0
CHT001725,2024-05-31 22:00:00,3,15,angry,refund_request,escalated,21,Standard,0
CHT001726,29/06/2024 17:00,10,11,satisfied,technical_issue,escalated,30,Basic,0
CHT001727,03/12/2024 20:00,11,13,neutral,general_enquiry,resolved,51,Premium,0
CHT001728,2024-12-21 02:00:00,4,4,neutral,general_enquiry,resolved,14,Basic,0
CHT001729,10/09/2024 01:00,7,3,,billing_query,escalated,19,Basic,0
CHT001730,07/01/2024 21:00,9,9,neutral,billing_query,resolved,4,Standard,0
CHT001731,27/08/2024 12:00,24,8,neutral,billing_query,resolved,1,Premium,0
CHT001732,09-06-2024 03:00 AM,6,16,frustrated,cancellation_request,escalated,43,Premium,1
CHT001733,04-16-2024 06:00 PM,4,7,satisfied,cancellation_request,resolved,25,Standard,0
CHT001734,202406082200,9,19,,general_enquiry,resolved,38,Standard,0
CHT001735,2024-12-01 04:00:00,22,17,neutral,technical_issue,unresolved,2,Premium,0
CHT001736,03-07-2024 07:00 AM,10,6,neutral,cancellation_request,unresolved,10,Standard,0
CHT001737,16/07/2024 14:00,17,15,neutral,general_enquiry,resolved,21,Standard,0
CHT001738,2024-07-23 06:00:00,6,5,neutral,cancellation_request,resolved,70,Standard,0
CHT001739,22/05/2024 13:00,15,3,frustrated,cancellation_request,escalated,7,Standard,1
CHT001740,2024-12-17 09:00:00,18,2,angry,billing_query,resolved,36,Standard,1
CHT001741,2024-03-16 14:00:00,5,8,frustrated,billing_query,unresolved,53,Basic,0
CHT001742,2024-02-26 07:00:00,6,12,frustrated,refund_request,,9,Standard,0
CHT001743,08-23-2024 05:00 AM,2,14,neutral,technical_issue,resolved,30,Standard,0
CHT001744,202401151500,18,17,neutral,cancellation_request,resolved,1,Standard,1
CHT001745,2024-06-29 08:00:00,6,13,satisfied,refund_request,escalated,22,Basic,0
CHT001746,10-08-2024 02:00 AM,9,10,satisfied,technical_issue,resolved,11,Premium,0
CHT001747,08/08/2024 06:00,10,3,satisfied,general_enquiry,resolved,1,Standard,0
CHT001748,202407221600,17,16,satisfied,refund_request,resolved,27,Premium,0
CHT001749,2024-09-17 10:00:00,7,12,neutral,billing_query,escalated,18,Standard,0
CHT001750,08-13-2024 08:00 AM,10,17,neutral,billing_query,resolved,10,Standard,0
CHT001751,202402200100,32,19,frustrated,refund_request,resolved,5,Premium,0
CHT001752,08-04-2024 06:00 AM,43,1,frustrated,general_enquiry,unresolved,15,Standard,0
CHT001753,06/04/2024 12:00,18,14,angry,billing_query,resolved,3,Premium,0
CHT001754,202410310800,32,10,frustrated,cancellation_request,resolved,1,Basic,0
CHT001755,2024-09-22 13:00:00,15,14,confused,technical_issue,resolved,15,Premium,0
CHT001756,14/12/2024 01:00,10,16,frustrated,technical_issue,unresolved,3,Premium,0
CHT001757,2024-02-26 07:00:00,21,6,satisfied,refund_request,resolved,28,Premium,0
CHT001758,01-28-2024 01:00 AM,7,19,confused,billing_query,resolved,1,Standard,0
CHT001759,2024-05-02 02:00:00,5,5,neutral,refund_request,escalated,3,Basic,0
CHT001760,202405210700,6,13,angry,billing_query,escalated,25,Basic,1
CHT001761,2024-07-19 12:00:00,5,3,satisfied,technical_issue,escalated,35,Standard,0
CHT001762,04-22-2024 11:00 PM,14,14,neutral,technical_issue,unresolved,5,Premium,0
CHT001763,10/09/2024 06:00,13,19,frustrated,technical_issue,resolved,2,Standard,0
CHT001764,04-14-2024 11:00 AM,1,11,frustrated,general_enquiry,resolved,6,Basic,0
CHT001765,12-27-2024 07:00 PM,9,13,neutral,refund_request,escalated,2,Premium,0
CHT001766,02/01/2024 03:00,24,1,angry,technical_issue,unresolved,2,Basic,1
CHT001767,202409142200,41,15,frustrated,billing_query,resolved,21,Premium,0
CHT001768,05/06/2024 22:00,27,14,angry,billing_query,resolved,22,Basic,0
CHT001769,2024-03-28 10:00:00,3,9,frustrated,refund_request,resolved,41,Basic,0
CHT001770,03-26-2024 05:00 AM,14,14,angry,billing_query,unresolved,23,Standard,1
CHT001771,2024-08-21 04:00:00,10,9,frustrated,refund_request,resolved,3,Basic,0
CHT001772,202412071500,35,10,frustrated,general_enquiry,unresolved,26,Standard,1
CHT001773,20/06/2024 00:00,4,15,frustrated,refund_request,resolved,16,Standard,0
CHT001774,15/05/2024 02:00,16,5,angry,cancellation_request,unresolved,16,Standard,0
CHT001775,12-13-2024 12:00 AM,34,13,satisfied,refund_request,resolved,10,Premium,0
CHT001776,2024-08-30 18:00:00,2,11,satisfied,billing_query,resolved,2,Basic,0
CHT001777,202409070700,9,15,angry,technical_issue,unresolved,42,Basic,0
CHT001778,2024-02-26 01:00:00,5,11,angry,cancellation_request,resolved,1,Basic,0
CHT001779,10-17-2024 09:00 PM,20,10,frustrated,technical_issue,unresolved,10,Basic,0
CHT001780,26/04/2024 16:00,15,19,neutral,cancellation_request,escalated,4,Basic,1
CHT001781,2024-03-16 03:00:00,24,14,neutral,billing_query,escalated,4,Standard,0
CHT001782,06-04-2024 11:00 PM,6,17,angry,refund_request,unresolved,14,Basic,0
CHT001783,08-19-2024 03:00 PM,10,10,frustrated,technical_issue,resolved,2,Premium,0
CHT001784,202410060800,9,19,frustrated,technical_issue,resolved,1,Standard,0
CHT001785,202405091100,15,7,,cancellation_request,escalated,15,Basic,1
CHT001786,01-07-2024 11:00 AM,15,4,frustrated,cancellation_request,resolved,17,Standard,1
CHT001787,202412291000,4,2,frustrated,cancellation_request,resolved,1,Basic,0
CHT001788,2024-02-27 08:00:00,13,18,frustrated,billing_query,unresolved,3,Basic,0
CHT001789,16/03/2024 13:00,2,11,satisfied,technical_issue,resolved,2,Standard,0
CHT001790,12-03-2024 04:00 AM,18,8,frustrated,technical_issue,,36,Standard,0
CHT001791,11/09/2024 00:00,3,7,satisfied,refund_request,resolved,34,Basic,0
CHT001792,202410222300,20,2,neutral,general_enquiry,resolved,6,Premium,0
CHT001793,2024-07-03 06:00:00,6,1,angry,refund_request,unresolved,14,Basic,1
CHT001794,2024-04-09 12:00:00,18,19,neutral,general_enquiry,unresolved,23,Basic,0
CHT001795,202405202000,25,7,confused,refund_request,unresolved,60,Standard,0
CHT001796,09-26-2024 05:00 AM,5,1,satisfied,billing_query,resolved,1,Basic,0
CHT001797,12-13-2024 11:00 AM,32,9,confused,refund_request,unresolved,26,Premium,0
CHT001798,202407191800,5,8,satisfied,refund_request,resolved,3,Premium,0
CHT001799,21/05/2024 09:00,13,10,frustrated,technical_issue,resolved,66,Basic,0
CHT001800,01-22-2024 06:00 PM,6,3,neutral,technical_issue,unresolved,21,Basic,0
CHT001801,202411090300,3,10,frustrated,refund_request,resolved,21,Standard,1
CHT001802,08-20-2024 06:00 PM,14,6,neutral,general_enquiry,unresolved,4,Standard,0
CHT001803,2024-05-27 03:00:00,26,4,neutral,technical_issue,resolved,10,Standard,0
CHT001804,12/09/2024 21:00,8,18,neutral,refund_request,unresolved,1,Standard,0
CHT001805,26/08/2024 21:00,22,18,frustrated,refund_request,resolved,1,Premium,0
CHT001806,24/09/2024 09:00,5,17,angry,refund_request,resolved,5,Basic,0
CHT001807,06-04-2024 03:00 PM,19,1,angry,cancellation_request,resolved,39,Standard,0
CHT001808,2024-02-03 09:00:00,1,12,neutral,billing_query,unresolved,8,Standard,0
CHT001809,20/08/2024 01:00,32,14,satisfied,billing_query,resolved,8,Basic,0
CHT001810,2024-05-24 18:00:00,7,13,neutral,technical_issue,unresolved,2,Basic,0
CHT001811,01-28-2024 03:00 PM,4,6,satisfied,refund_request,unresolved,3,Standard,0
CHT001812,01-03-2024 01:00 PM,7,5,angry,refund_request,resolved,23,Basic,0
CHT001813,2024-12-04 00:00:00,54,3,neutral,refund_request,resolved,11,Basic,0
CHT001814,05-08-2024 04:00 AM,17,14,angry,refund_request,unresolved,1,Basic,0
CHT001815,25/05/2024 16:00,10,6,angry,refund_request,resolved,12,Standard,0
CHT001816,02-14-2024 10:00 PM,99,11,confused,cancellation_request,unresolved,42,Premium,1
CHT001817,14/03/2024 23:00,21,19,confused,billing_query,unresolved,9,Basic,0
CHT001818,2024-08-09 18:00:00,15,5,frustrated,cancellation_request,unresolved,3,Basic,1
CHT001819,2024-05-28 07:00:00,29,12,satisfied,general_enquiry,resolved,4,Basic,0
CHT001820,30/08/2024 11:00,32,14,neutral,cancellation_request,escalated,20,Premium,0
CHT001821,202412132000,7,10,satisfied,cancellation_request,resolved,10,Basic,1
CHT001822,2024-08-04 12:00:00,5,6,frustrated,general_enquiry,unresolved,13,Basic,0
CHT001823,05-13-2024 09:00 AM,5,2,neutral,general_enquiry,unresolved,26,Basic,0
CHT001824,202403291800,12,17,confused,refund_request,unresolved,17,Standard,0
CHT001825,13/12/2024 10:00,11,2,satisfied,technical_issue,escalated,12,Basic,0
CHT001826,12-15-2024 06:00 AM,7,18,frustrated,billing_query,resolved,35,Premium,0
CHT001827,10/03/2024 13:00,5,17,neutral,technical_issue,resolved,49,Standard,0
CHT001828,2024-06-03 09:00:00,32,4,neutral,general_enquiry,resolved,14,Basic,0
CHT001829,202406011800,7,11,,cancellation_request,resolved,38,Standard,1
CHT001830,202410060500,4,1,frustrated,refund_request,resolved,1,Basic,0
CHT001831,11/08/2024 03:00,9,10,confused,technical_issue,resolved,5,Standard,0
